"y";"x1";"x2";"i";"cluster"
0;0,586;1,028;69;"69"
0;-1,722;-1,158;69;"69"
1;0,208;-0,08;69;"69"
0;0,534;-0,479;69;"69"
1;1,723;-0,508;69;"69"
1;-0,773;-1,417;69;"69"
0;0,014;1,007;69;"69"
0;-0,178;0,381;69;"69"
0;-1,235;0,284;69;"69"
0;0,866;1,093;69;"69"
0;-0,182;-0,612;69;"69"
0;0,072;0,164;69;"69"
1;-0,563;-0,334;69;"69"
0;0,251;1,039;69;"69"
0;-0,13;-0,765;69;"69"
1;-0,082;-0,938;69;"69"
0;-0,061;-0,217;69;"69"
0;1,097;0,198;69;"69"
1;-0,439;-1,051;69;"69"
1;1,727;-0,235;69;"69"
1;-0,562;-1,091;69;"69"
0;0,513;-1,563;70;"70"
0;-0,959;-0,083;70;"70"
1;0,764;-0,438;70;"70"
0;2,256;-1,185;70;"70"
1;-0,98;0,151;70;"70"
0;-0,379;0,608;70;"70"
0;2,301;-0,917;70;"70"
0;0,966;-1,268;70;"70"
0;-0,217;-0,735;70;"70"
0;-0,485;-0,447;70;"70"
0;-0,14;-0,96;70;"70"
0;2,618;-2,237;70;"70"
0;-1,852;-0,099;70;"70"
0;-0,844;-1,168;70;"70"
0;-0,291;-0,101;70;"70"
1;0,425;-0,357;70;"70"
1;-1,326;-0,026;70;"70"
0;-0,808;-1,906;70;"70"
0;-0,867;0,42;70;"70"
1;1,43;1,231;70;"70"
0;-1,491;0,912;70;"70"
1;-0,277;-1,352;70;"70"
1;0,455;0,053;70;"70"
1;1,53;0,352;70;"70"
0;0,554;0,277;70;"70"
0;-1,688;-0,114;70;"70"
0;-1,223;-1,097;70;"70"
0;0,253;-1,219;70;"70"
0;0,349;-1,09;70;"70"
0;-1,121;-0,748;70;"70"
0;-0,222;-0,628;70;"70"
0;0,376;0,167;70;"70"
0;-0,405;-0,223;70;"70"
0;-0,612;-0,852;70;"70"
0;-0,329;0,563;70;"70"
1;1,087;0,754;70;"70"
0;-1,126;0,367;70;"70"
1;-1,314;0,138;70;"70"
1;0,748;1,398;70;"70"
0;-0,361;-2,111;70;"70"
0;0,077;0,611;70;"70"
0;0,296;-1,939;70;"70"
0;0,081;-1,541;70;"70"
1;-2,167;0,904;70;"70"
1;0,143;0,423;70;"70"
0;-0,12;-2,034;70;"70"
1;1,701;0,585;70;"70"
1;1,51;0,414;70;"70"
0;-0,716;0,056;70;"70"
0;-0,464;-0,027;70;"70"
0;1,15;-0,563;70;"70"
1;-0,233;1,163;70;"70"
1;0,911;-0,02;70;"70"
0;-1,416;-1,307;70;"70"
0;-0,632;-0,687;70;"70"
0;0,856;-1,186;70;"70"
1;1,113;1,87;70;"70"
0;-1,972;-0,591;70;"70"
1;2,094;0,368;70;"70"
1;-0,131;0,288;70;"70"
0;-0,413;0,542;70;"70"
0;-1,891;-0,791;70;"70"
0;-1,179;0,258;70;"70"
0;-0,803;-2,417;70;"70"
1;0,299;0,662;70;"70"
1;-1,16;0,959;70;"70"
1;-0,952;0,856;70;"70"
0;0,427;-3,228;70;"70"
1;-0,03;1,91;70;"70"
1;0,418;0,435;70;"70"
0;-0,486;0,04;70;"70"
1;-0,526;0,828;70;"70"
0;-0,621;-0,437;70;"70"
1;-0,642;0,569;70;"70"
1;-0,157;0,29;70;"70"
0;1,594;-0,038;70;"70"
1;0,191;0,307;70;"70"
1;-0,435;0,765;70;"70"
1;0,491;0,907;70;"70"
1;-1,489;0,783;70;"70"
0;-1,633;-0,909;70;"70"
1;-0,212;0,368;70;"70"
1;-0,764;-0,196;70;"70"
1;0,173;-0,589;70;"70"
0;-0,369;-0,607;70;"70"
1;0,98;0,647;70;"70"
0;-0,219;-0,258;70;"70"
0;-1,777;-0,567;70;"70"
1;-0,744;0,367;70;"70"
1;-1,067;0,858;70;"70"
